qid	label	docid	context_only_jaccard	context_only_overlap_bigram	context_only_overlap_tfidf	context_only_query_overlap	context_only_similarity	embedding_similarity	goal_only_jaccard	goal_only_overlap_bigram	goal_only_overlap_tfidf	goal_only_query_overlap	goal_only_similarity	progress_alignment_abs_diff	query_length	query_overlap_ratio	retrieved_text_length	retriever_score	source_aa_lcr	source_aa_omniscience_accuracy	source_aai	source_context_window	source_critpt	source_gdpval_aa	source_gpqa_diamond	source_hle	source_ifbench	source_scicode	source_tau_squared_bench_telecom	source_terminal_bench_hard	state_only_jaccard	state_only_overlap_bigram	state_only_overlap_tfidf	state_only_query_overlap	state_only_similarity	step_index	success_flag	task_match	task_variation_match	text_overlap_bigram	text_overlap_jaccard	text_overlap_tfidf	total_steps	trajectory_length	agent_type__anthropic_claude_opus_4	agent_type__anthropic_claude_opus_4_6	agent_type__anthropic_claude_sonnet_4_6	agent_type__claude_3_5_sonnet	agent_type__deepseek_deepseek_chat_v3_1	agent_type__deepseek_deepseek_r1	agent_type__deepseek_deepseek_r1_0528	agent_type__deepseek_deepseek_v3_2	agent_type__google_gemini_2_5_flash	agent_type__google_gemini_2_5_pro	agent_type__gpt_4_turbo	agent_type__gpt_4_turbo_preview	agent_type__meta_llama_llama_4_maverick	agent_type__minimax_minimax_m1	agent_type__minimax_minimax_m2	agent_type__mistralai_mistral_large_2512	agent_type__openai_gpt_5_4	agent_type__openai_gpt_5_4_nano	agent_type__openai_gpt_oss_120b	agent_type__openai_gpt_oss_20b	agent_type__qwen_qwen3_235b_a22b	agent_type__qwen_qwen3_32b	agent_type__qwen_qwen3_5_flash_02_23	agent_type__qwen_qwen3_max	agent_type__x_ai_grok_3_mini	agent_type__x_ai_grok_4_1_fast	agent_type__x_ai_grok_4_20	agent_type__x_ai_grok_4_fast	agent_type__z_ai_glm_4_5	agent_type__z_ai_glm_5
155	7.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-r1-0528_rank_5|||intent_template_id_250|||task_id_121|||3	0.05454545454545454	0.02882882882882883	0.6481552750444985	0.05642633228840126	0.2981321957037548	0.25960328837763585	0.5833333333333334	0.5454545454545454	0.7284561098518556	0.7	0.3770155700774219	3.0	2093.0	0.10703363914373089	208.0	0.06759337335824966	37.0	23.0	41.0	200.0	0.0	41.0	67.0	7.0	55.0	38.0	97.0	39.0	0.08737864077669903	0.05714285714285714	0.5817447122160041	0.09183673469387756	0.2554024869347951	0.0	1.0	1.0	0.0	0.05442176870748299	0.10144927536231885	0.7093582060330578	11.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
155	7.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-r1-0528_rank_10|||intent_template_id_250|||task_id_121|||3	0.052307692307692305	0.02737226277372263	0.6516508162517322	0.05329153605015674	0.38471843426118946	0.264631493260749	0.5833333333333334	0.5454545454545454	0.7284561098518556	0.7	0.3770155700774219	1.0	2093.0	0.10397553516819572	205.0	0.06814899295568466	37.0	23.0	41.0	200.0	0.0	41.0	67.0	7.0	55.0	38.0	97.0	39.0	0.08737864077669903	0.05714285714285714	0.580187460731708	0.09183673469387756	0.2590903474814305	0.0	1.0	1.0	0.0	0.05335628227194492	0.1	0.706864410233218	13.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
156	8.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-r1-0528_rank_1|||intent_template_id_292|||task_id_478|||0	0.0	0.0	0.0	0.0	0.0	0.2662388694975833	0.8181818181818182	0.8	0.7720101576222781	0.9	0.2742537323057476	14.0	633.0	0.20535714285714285	170.0	0.06100168451666832	31.0	14.0	21.0	131.0	0.0	3.0	61.0	5.0	58.0	34.0	50.0	5.0	0.1210762331838565	0.05412371134020619	0.5045004998393892	0.1291866028708134	0.3478207039411514	0.0	1.0	1.0	0.0	0.09280742459396751	0.1862348178137652	0.6545742194188386	18.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
158	2.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-r1-0528_rank_10|||intent_template_id_292|||task_id_478|||0	0.0	0.0	0.0	0.0	0.0	0.2926993343967739	0.8181818181818182	0.8	0.7720101576222781	0.9	0.2742537323057476	0.0	633.0	0.19642857142857142	230.0	0.07057490944862366	31.0	14.0	21.0	131.0	0.0	3.0	61.0	5.0	58.0	34.0	50.0	5.0	0.1318181818181818	0.07329842931937172	0.5088300687906804	0.13875598086124402	0.33331293965641295	0.0	1.0	1.0	0.0	0.10268948655256724	0.1864406779661017	0.6803167640977033	18.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
161	6.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-r1-0528_rank_5|||intent_template_id_6100|||task_id_639|||0	0.0	0.0	0.0	0.0	0.0	0.2816176639367938	0.55	0.34782608695652173	0.7740290104395641	0.6111111111111112	0.2626417114502019	10.0	144.0	0.40860215053763443	176.0	0.06897434592247009	31.0	14.0	21.0	131.0	0.0	3.0	61.0	5.0	58.0	34.0	50.0	5.0	0.19047619047619047	0.1016949152542373	0.3468628434270765	0.23880597014925373	0.38770914913134197	0.0	1.0	0.0	0.0	0.1037344398340249	0.24203821656050956	0.6337873069360916	16.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
161	0.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-r1-0528_rank_15|||intent_template_id_6100|||task_id_639|||0	0.0	0.0	0.0	0.0	0.0	0.26651502725337645	0.55	0.34782608695652173	0.7740290104395641	0.6111111111111112	0.26264169110223895	9.0	144.0	0.3870967741935484	110.0	0.0750783383846283	45.0	23.0	28.0	128.0	0.0	29.0	74.0	6.0	38.0	37.0	35.0	24.0	0.19047619047619047	0.1016949152542373	0.38672362568942525	0.23880597014925373	0.3860768608568658	0.0	1.0	0.0	0.0	0.11210762331838565	0.2465753424657534	0.6505868652743753	12.0	3.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	6.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-r1-0528_rank_1|||intent_template_id_6100|||task_id_639|||0	0.0	0.0	0.0	0.0	0.0	0.25788444337652694	0.55	0.34782608695652173	0.7740290104395641	0.6111111111111112	0.2626417114502019	3.0	144.0	0.40860215053763443	50.0	0.06147860363125801	45.0	23.0	28.0	128.0	0.0	29.0	74.0	6.0	38.0	37.0	35.0	24.0	0.21686746987951808	0.11016949152542373	0.4067875072267898	0.26865671641791045	0.39174952585079664	0.0	1.0	0.0	0.0	0.13145539906103287	0.2733812949640288	0.6862667602292594	4.0	1.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	6.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-r1-0528_rank_20|||intent_template_id_6100|||task_id_639|||0	0.0	0.0	0.0	0.0	0.0	0.306528549378852	0.55	0.34782608695652173	0.7740290104395641	0.6111111111111112	0.26264169110223895	4.0	144.0	0.40860215053763443	195.0	0.08377820253372192	45.0	23.0	28.0	128.0	0.0	29.0	74.0	6.0	38.0	37.0	35.0	24.0	0.18478260869565216	0.04477611940298507	0.3384993122515488	0.2537313432835821	0.4455912542403055	0.0	1.0	0.0	0.0	0.11320754716981132	0.2695035460992908	0.6212886432489994	12.0	5.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162	6.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-r1-0528_rank_10|||intent_template_id_6100|||task_id_639|||0	0.0	0.0	0.0	0.0	0.0	0.2649908572971597	0.55	0.34782608695652173	0.7740290104395641	0.6111111111111112	0.2626417114502019	1.0	144.0	0.3870967741935484	199.0	0.07311128079891205	31.0	14.0	21.0	131.0	0.0	3.0	61.0	5.0	58.0	34.0	50.0	5.0	0.21686746987951808	0.1	0.3541550054520366	0.26865671641791045	0.3809978375530855	0.0	1.0	0.0	0.0	0.1534090909090909	0.3050847457627119	0.6814760085758387	16.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
164	6.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-r1-0528_rank_5|||intent_template_id_70|||task_id_70|||1	0.0825242718446602	0.03715170278637771	0.536025847912332	0.08585858585858586	0.4633490603977055	0.40867511472222934	0.5	0.3333333333333333	0.4057609872677587	0.6666666666666666	0.4993032541271801	1.0	610.0	0.1553398058252427	68.0	0.1626792997121811	0.0	18.0	17.0	33.0	0.0	13.0	70.0	12.0	39.0	40.0	24.0	6.0	0.12878787878787878	0.07441860465116279	0.5014120163876064	0.13709677419354838	0.3552850100448656	0.0	1.0	0.0	0.0	0.07909604519774012	0.14479638009049775	0.6423293573521702	3.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
164	3.0	run_ltr_train_openrouter34_s42_bundle_deepseek_deepseek-r1-0528_rank_1|||intent_template_id_70|||task_id_70|||1	0.0	0.0	0.0	0.0	0.0	0.3875044550677138	0.7	0.5	0.729729601947311	0.7777777777777778	0.4673155248848688	0.0	610.0	0.14563106796116504	157.0	0.1473066508769989	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.12878787878787878	0.07441860465116279	0.45777009404167696	0.13709677419354838	0.358115117427401	0.0	1.0	1.0	0.0	0.07848837209302326	0.13953488372093023	0.6639120371373372	24.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
165	10.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_1|||intent_template_id_159|||task_id_126|||16	0.0	0.0	0.0	0.0	0.0	0.4612916978608913	0.2777777777777778	0.2222222222222222	0.2960094307029574	0.38461538461538464	0.5949757673875845	0.0	1875.0	0.11036789297658862	183.0	0.21362975239753723	59.0	36.0	43.0	1000.0	1.0	48.0	80.0	11.0	42.0	44.0	79.0	42.0	0.09433962264150944	0.043731778425655975	0.7057226195883789	0.10152284263959391	0.4577574298661402	0.0	1.0	0.0	0.0	0.045368620037807186	0.10410094637223975	0.7693042157061962	30.0	5.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
166	4.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_5|||intent_template_id_159|||task_id_126|||16	0.06811145510835913	0.03195488721804511	0.6530698997446595	0.07612456747404844	0.5004740505342771	0.46872295361966493	0.2777777777777778	0.2222222222222222	0.2960094307029574	0.38461538461538464	0.5949757673875845	28.0	1875.0	0.12374581939799331	89.0	0.22403201460838318	59.0	36.0	43.0	1000.0	1.0	48.0	80.0	11.0	42.0	44.0	79.0	42.0	0.08133971291866028	0.041791044776119404	0.5471620867255008	0.08629441624365482	0.5299323654592234	0.0	1.0	0.0	0.0	0.05226480836236934	0.10787172011661808	0.6140190157843134	30.0	2.0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
167	4.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_10|||intent_template_id_159|||task_id_126|||16	0.05647840531561462	0.02434077079107505	0.5627272172622284	0.058823529411764705	0.5014068763134841	0.47909115889392007	0.047619047619047616	0.0	0.08148670379912744	0.07692307692307693	0.6778645870378618	3.0	1875.0	0.10033444816053512	204.0	0.22802552580833435	52.0	31.0	19.0	128.0	1.0	0.0	71.0	9.0	39.0	36.0	11.0	6.0	0.08490566037735849	0.04093567251461988	0.4259269528661379	0.09137055837563451	0.4560490188161866	0.0	1.0	0.0	0.0	0.03690036900369004	0.09230769230769231	0.5961329646618025	14.0	5.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
168	4.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_20|||intent_template_id_159|||task_id_126|||16	0.056856187290969896	0.024489795918367346	0.5284083538656419	0.058823529411764705	0.5018156113976953	0.4799667433710009	0.25	0.13636363636363635	0.1944246643922329	0.38461538461538464	0.664254048680392	3.0	1875.0	0.10702341137123746	175.0	0.23101148009300232	54.0	21.0	24.0	1000.0	0.0	25.0	70.0	8.0	42.0	37.0	34.0	3.0	0.08490566037735849	0.04093567251461988	0.4366147477171061	0.09137055837563451	0.45674907540523585	0.0	1.0	0.0	0.0	0.046468401486988845	0.09876543209876543	0.5969736058192983	28.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
169	4.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_15|||intent_template_id_159|||task_id_126|||16	0.05647840531561462	0.02434077079107505	0.5627272172622284	0.058823529411764705	0.5014068763134841	0.47909115889392007	0.047619047619047616	0.0	0.08148670379912744	0.07692307692307693	0.6778645870378618	3.0	1875.0	0.10033444816053512	204.0	0.23050154745578766	52.0	31.0	19.0	128.0	1.0	0.0	71.0	9.0	39.0	36.0	11.0	6.0	0.08490566037735849	0.04093567251461988	0.4259269528661379	0.09137055837563451	0.4560490188161866	0.0	1.0	0.0	0.0	0.03690036900369004	0.09230769230769231	0.5961329646618025	14.0	5.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170	4.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_5|||intent_template_id_222|||task_id_23|||0	0.0	0.0	0.0	0.0	0.0	0.5198623726556999	0.0	0.0	0.0	0.0	0.7306934187944406	3.0	373.0	0.13793103448275862	36.0	0.2757450342178345	58.0	45.0	46.0	1000.0	3.0	54.0	84.0	19.0	45.0	46.0	85.0	49.0	0.09523809523809523	0.04924242424242424	0.2352252334705591	0.1032258064516129	0.6219258833243219	0.0	1.0	0.0	0.0	0.05089820359281437	0.11009174311926606	0.14632959871135695	4.0	1.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
171	10.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_1|||intent_template_id_222|||task_id_23|||0	0.0	0.0	0.0	0.0	0.0	0.5109985528966209	0.0	0.0	0.0	0.0	0.7306933858567605	1.0	373.0	0.13793103448275862	270.0	0.26395678520202637	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.09580838323353294	0.05343511450381679	0.16760258028152936	0.1032258064516129	0.5966765362733896	0.0	1.0	0.0	0.0	0.054878048780487805	0.11214953271028037	0.26949696014804	6.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
172	4.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_10|||intent_template_id_222|||task_id_23|||0	0.0	0.0	0.0	0.0	0.0	0.5337322545940602	0.047619047619047616	0.0	0.04382573809174278	0.09090909090909091	0.6678611000447111	15.0	373.0	0.14367816091954022	308.0	0.289786159992218	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.08670520231213873	0.05263157894736842	0.11481934244004924	0.0967741935483871	0.5941202344430181	0.0	1.0	0.0	0.0	0.047619047619047616	0.10245901639344263	0.15173055649694112	21.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
173	4.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_20|||intent_template_id_222|||task_id_23|||0	0.0	0.0	0.0	0.0	0.0	0.5167374711997457	0.0	0.0	0.07631114130874891	0.0	0.7864536619404044	3.0	373.0	0.16666666666666666	226.0	0.29409006237983704	48.0	25.0	26.0	128.0	0.0	0.0	78.0	12.0	44.0	35.0	43.0	22.0	0.09782608695652174	0.0353356890459364	0.22447103088578366	0.11612903225806452	0.5732319217153811	0.0	1.0	0.0	0.0	0.05120481927710843	0.13425925925925927	0.3830186186912116	12.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
174	4.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_15|||intent_template_id_222|||task_id_23|||0	0.0	0.0	0.0	0.0	0.0	0.5161529842783673	0.0	0.0	0.07631114130874891	0.0	0.7864536619404044	3.0	373.0	0.16666666666666666	208.0	0.2924969792366028	48.0	25.0	26.0	128.0	0.0	0.0	78.0	12.0	44.0	35.0	43.0	22.0	0.09782608695652174	0.0353356890459364	0.22798682569104145	0.11612903225806452	0.5721891388166083	0.0	1.0	0.0	0.0	0.05120481927710843	0.13425925925925927	0.37948492080623886	12.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
175	6.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-4.20_rank_1|||intent_template_id_324|||task_id_318|||0	0.0	0.0	0.0	0.0	0.0	0.5026877713097596	0.0	0.0	0.0	0.0	0.7164898181894018	0.0	616.0	0.19230769230769232	205.0	0.12250036001205444	39.0	24.0	32.0	128.0	1.0	19.0	75.0	11.0	49.0	39.0	79.0	33.0	0.14492753623188406	0.08100558659217877	0.5097490584094937	0.15306122448979592	0.32565576656686096	0.0	1.0	1.0	0.0	0.085	0.17391304347826086	0.6762009548459061	6.0	5.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177	6.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-4.20_rank_10|||intent_template_id_324|||task_id_318|||0	0.0	0.0	0.0	0.0	0.0	0.5296484698689594	0.0	0.0	0.0	0.0	0.7164895538331548	4.0	616.0	0.14423076923076922	182.0	0.1354692131280899	39.0	24.0	32.0	128.0	1.0	19.0	75.0	11.0	49.0	39.0	79.0	33.0	0.07729468599033816	0.03932584269662921	0.31529083421893017	0.08163265306122448	0.41709583158529717	0.0	1.0	1.0	0.0	0.05660377358490566	0.12295081967213115	0.491256586947127	11.0	5.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
177	6.0	run_ltr_train_openrouter34_s42_bundle_x-ai_grok-4.20_rank_5|||intent_template_id_324|||task_id_318|||0	0.0	0.0	0.0	0.0	0.0	0.5222140939242191	0.0	0.0	0.0	0.0	0.7164898181894018	1.0	616.0	0.14423076923076922	205.0	0.13145990669727325	39.0	24.0	32.0	128.0	1.0	19.0	75.0	11.0	49.0	39.0	79.0	33.0	0.07729468599033816	0.03932584269662921	0.31371049870794865	0.08163265306122448	0.4179865660790888	0.0	1.0	1.0	0.0	0.057971014492753624	0.12605042016806722	0.5600818599013663	6.0	5.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	6.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_5|||intent_template_id_501|||task_id_253|||2	0.06415094339622641	0.02727272727272727	0.5385416544954715	0.06614785992217899	0.46080065027860245	0.4368368427396351	0.5	0.3333333333333333	0.4057609872677587	0.6666666666666666	0.4993032788488975	1.0	1013.0	0.125	37.0	0.19370988011360168	0.0	17.0	15.0	33.0	0.0	0.0	67.0	8.0	36.0	35.0	30.0	3.0	0.11678832116788321	0.057777777777777775	0.3159175685183978	0.12903225806451613	0.4640645746029637	0.0	1.0	0.0	0.0	0.060291060291060294	0.1166077738515901	0.5497912783246615	2.0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
178	0.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_1|||intent_template_id_501|||task_id_253|||2	0.07407407407407407	0.030837004405286344	0.5431302777551363	0.07782101167315175	0.4208811224052697	0.433203149244332	0.5	0.3333333333333333	0.4057609872677587	0.6666666666666666	0.4993032788488975	2.0	1013.0	0.125	197.0	0.19179092347621918	55.0	31.0	27.0	128.0	1.0	9.0	81.0	15.0	40.0	40.0	37.0	16.0	0.11678832116788321	0.057777777777777775	0.3486593173566729	0.12903225806451613	0.4630685206777345	0.0	1.0	0.0	0.0	0.059670781893004114	0.11538461538461539	0.5422612701189126	12.0	5.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
178	6.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_10|||intent_template_id_501|||task_id_253|||2	0.07037037037037037	0.031180400890868598	0.5848065896783392	0.07392996108949416	0.39282126825917335	0.4717810553481155	0.21052631578947367	0.10526315789473684	0.15301815384461728	0.4444444444444444	0.6362744711992976	2.0	1013.0	0.12878787878787878	63.0	0.21215732395648956	31.0	14.0	21.0	131.0	0.0	3.0	61.0	5.0	58.0	34.0	50.0	5.0	0.12781954887218044	0.07407407407407407	0.46229659415296737	0.13709677419354838	0.36155363848611866	0.0	1.0	0.0	0.0	0.05567010309278351	0.11764705882352941	0.6613941363325572	4.0	2.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
178	6.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_15|||intent_template_id_501|||task_id_253|||2	0.057034220532319393	0.02517162471395881	0.5366615300347432	0.058365758754863814	0.4544036077141559	0.47201694549442696	0.21052631578947367	0.10526315789473684	0.15301815384461728	0.4444444444444444	0.6362744711992976	1.0	1013.0	0.11742424242424243	96.0	0.21394383907318115	31.0	14.0	21.0	131.0	0.0	3.0	61.0	5.0	58.0	34.0	50.0	5.0	0.12781954887218044	0.07407407407407407	0.46229659415296737	0.13709677419354838	0.36155363848611866	0.0	1.0	0.0	0.0	0.05241090146750524	0.10915492957746478	0.6670720427343335	4.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
178	6.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_20|||intent_template_id_501|||task_id_253|||2	0.0695970695970696	0.03076923076923077	0.6131401150350049	0.07392996108949416	0.38725532545663444	0.47416095594221735	0.14285714285714285	0.045454545454545456	0.24927844659524173	0.3333333333333333	0.6416372410883936	3.0	1013.0	0.125	145.0	0.2184993028640747	65.0	41.0	43.0	200.0	0.0	46.0	81.0	13.0	43.0	47.0	86.0	41.0	0.12781954887218044	0.07407407407407407	0.5033169285152984	0.13709677419354838	0.35832683566459417	0.0	1.0	0.0	0.0	0.050505050505050504	0.11301369863013698	0.6502360788713368	9.0	5.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
179	4.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_1|||intent_template_id_6100|||task_id_637|||5	0.05142857142857143	0.018272425249169437	0.5159189944765272	0.05714285714285714	0.4125676134940569	0.37786927280650023	0.4090909090909091	0.19230769230769232	0.5180143203253366	0.5	0.4041873858540464	4.0	2399.0	0.11419753086419752	180.0	0.08913672715425491	31.0	14.0	21.0	131.0	0.0	3.0	61.0	5.0	58.0	34.0	50.0	5.0	0.07511737089201878	0.03582089552238806	0.3123219168011829	0.08163265306122448	0.3821033573208593	0.0	1.0	0.0	0.0	0.042105263157894736	0.09814323607427056	0.599383529681268	29.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
180	4.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_20|||intent_template_id_6100|||task_id_637|||5	0.051829268292682924	0.0196078431372549	0.5246229089837657	0.05396825396825397	0.42887694506100316	0.3864438099830804	0.4090909090909091	0.19230769230769232	0.5180143203253366	0.5	0.40418730264459896	3.0	2399.0	0.11728395061728394	239.0	0.0959218367934227	65.0	41.0	43.0	200.0	0.0	46.0	81.0	13.0	43.0	47.0	86.0	41.0	0.09523809523809523	0.05105105105105105	0.3639242349509563	0.10204081632653061	0.4476588697581997	0.0	1.0	0.0	0.0	0.04730831973898858	0.10888252148997135	0.6023611094934254	21.0	5.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
181	4.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_15|||intent_template_id_6100|||task_id_637|||5	0.09230769230769231	0.04100227790432802	0.5999314583448362	0.10714285714285714	0.4038769096044084	0.31503295496232536	0.4090909090909091	0.19230769230769232	0.5180143203253366	0.5	0.4041873858540464	4.0	1237.0	0.1794871794871795	217.0	0.09059511870145798	65.0	41.0	43.0	200.0	0.0	46.0	81.0	13.0	43.0	47.0	86.0	41.0	0.17525773195876287	0.07878787878787878	0.4022049766150465	0.2073170731707317	0.38508757516077524	0.0	1.0	0.0	0.0	0.06387225548902195	0.14736842105263157	0.6439353308468593	12.0	5.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182	4.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_5|||intent_template_id_6100|||task_id_637|||5	0.06896551724137931	0.02577319587628866	0.5635162015997074	0.07142857142857142	0.5009222551111515	0.3068084774375446	0.4090909090909091	0.19230769230769232	0.5180143203253366	0.5	0.4041873858540464	1.0	1237.0	0.1623931623931624	228.0	0.08450771868228912	65.0	41.0	43.0	200.0	0.0	46.0	81.0	13.0	43.0	47.0	86.0	41.0	0.23157894736842105	0.12345679012345678	0.4081337933953261	0.2682926829268293	0.30874178949499304	0.0	1.0	0.0	0.0	0.06919642857142858	0.14728682170542637	0.6770278127568948	12.0	5.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
183	4.0	run_ltr_train_openrouter34_s42_bundle_qwen_qwen3-235b-a22b_rank_1|||intent_template_id_72|||task_id_81|||5	0.042704626334519574	0.012422360248447204	0.1005334574349644	0.045283018867924525	0.4596497254083356	0.36950866874197136	0.3333333333333333	0.26666666666666666	0.5738083938219756	0.42857142857142855	0.30315327497367556	3.0	1355.0	0.10507246376811594	169.0	0.12841127812862396	38.94117647058823	22.647058823529413	26.352941176470587	575.9117647058823	0.6176470588235294	17.441176470588236	68.08823529411765	9.911764705882353	44.8235294117647	34.3235294117647	49.794117647058826	17.470588235294116	0.07692307692307693	0.021645021645021644	0.13936065078810783	0.08870967741935484	0.4530597856922055	0.0	1.0	0.0	0.0	0.03531598513011153	0.09477124183006536	0.11446919307445429	8.0	5.0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
